 codigo_orgao_superior ;                           nome_orgao_superior                            ; codigo_orgao_solicitante ;                                   nome_orgao_solicitante                                   ;  numero_pcdp  ; localizador ; data_emissao ; data_embarque ; valor_tarifa_comercial ; percentual_desconto_aplicado ; valor_tarifa_governo ; valor_tarifa_embarque ; valor_bilhete ;           companhia_aerea            ; classe_tarifaria ;                                           regra_tarifaria                                            ; no_show ; remarcado ; cancelado ; valor_multas ; valor_reembolso ; diferenca_tarifa ; situacao_bilhete 
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000608/18     ; LDQWYW      ; 17/04/2018   ; 22/04/2018    ;                 774.90 ;                         5.00 ;               736.15 ;                 31.27 ;        767.42 ; AZUL LINHAS AÉREAS BRASILEIRA        ; H                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000608/18     ; U3V96A      ; 17/04/2018   ; 28/04/2018    ;                 446.10 ;                         0.00 ;               446.10 ;                 31.27 ;        477.37 ; TAM Linhas Aéreas S.A.               ; V                ; http://t.umail.com.br/ClickHere/ViewEmail.aspx?up=$PersonalizationId$&p=1384013&c=950129             ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000612/18     ; SGT1UF      ; 18/04/2018   ; 20/04/2018    ;                1814.90 ;                         5.00 ;              1724.15 ;                 28.03 ;       1752.18 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000631/19     ; HLIVXW      ; 02/05/2019   ; 05/05/2019    ;                2399.80 ;                         0.00 ;              2399.80 ;                 62.44 ;       2462.24 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000676/19     ; H9FFSY      ; 14/05/2019   ; 22/05/2019    ;                 829.90 ;                         5.00 ;               788.40 ;                 32.95 ;        821.35 ; AZUL LINHAS AÉREAS BRASILEIRA        ; K                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000719/19     ; FUIFDE      ; 21/05/2019   ; 27/05/2019    ;                1197.90 ;                         3.00 ;              1161.96 ;                 32.95 ;       1194.91 ; LATAM AIRLINES BRASIL                ; H                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000722/19     ; HH3KVV      ; 22/05/2019   ; 24/06/2019    ;                1363.90 ;                         0.00 ;              1363.90 ;                 25.89 ;       1389.79 ; GOL Linhas Aéreas Inteligentes       ; W,W              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000722/19     ; SCHBQY      ; 24/05/2019   ; 30/06/2019    ;                2199.00 ;                         0.00 ;              2199.00 ;                 32.95 ;       2231.95 ; LATAM AIRLINES BRASIL                ; Y,Y              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000763/19-1C  ; QVIQMB      ; 24/05/2019   ; 01/06/2019    ;                1197.90 ;                         3.00 ;              1161.96 ;                 29.49 ;       1191.45 ; LATAM AIRLINES BRASIL                ; H                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000774/19     ; M9R64V      ; 27/05/2019   ; 28/05/2019    ;                1300.80 ;                         5.00 ;              1235.75 ;                 65.90 ;       1301.65 ; AZUL LINHAS AÉREAS BRASILEIRA        ; N/UU             ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000775/19     ; ENKUCJ      ; 27/05/2019   ; 08/06/2019    ;                1557.00 ;                         3.00 ;              1510.29 ;                 32.95 ;       1543.24 ; LATAM AIRLINES BRASIL                ; B,B              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000775/19     ; LKMMQD      ; 27/05/2019   ; 05/06/2019    ;                1299.00 ;                         3.00 ;              1260.03 ;                 25.89 ;       1285.92 ; LATAM AIRLINES BRASIL                ; H,H              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000930/19     ; CESGXW      ; 07/06/2019   ; 14/06/2019    ;                 829.90 ;                         5.00 ;               788.40 ;                 32.95 ;        821.35 ; AZUL LINHAS AÉREAS BRASILEIRA        ; L                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000968/19-1C  ; XLRRJJ      ; 11/06/2019   ; 06/07/2019    ;                 667.90 ;                         3.00 ;               647.86 ;                 29.49 ;        677.35 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
465; Fundação Universidade do Amazonas                                        ;465; Fundação Universidade do Amazonas                                                          ; 000971/19     ; EXCGWB      ; 14/06/2019   ; 16/09/2019    ;                 420.00 ;                         3.00 ;               407.40 ;                 32.95 ;        440.35 ; LATAM AIRLINES BRASIL                ; N,N              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
